"ID","cluster","parent","parentSimScore","score","size","term","parentTerm","Description","Freq"
"GO:0060213",66,"GO:0008334",0.49,1,15,"positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","histone mRNA metabolic process","positive regulation of nuclear-transcribed mRNA poly(A)
tail shortening",1
"GO:0060261",99,"GO:0001188",0.658,1,10,"positive regulation of transcription initiation from RNA polymerase II promoter","RNA polymerase I preinitiation complex assembly","positive regulation of transcription initiation from
RNA polymerase II promoter",1
"GO:0060271",18,"GO:1904158",0.683,2,233,"cilium assembly","axonemal central apparatus assembly","cilium assembly",2
"GO:0060285",68,"GO:0014912",0.504,2,20,"cilium-dependent cell motility","negative regulation of smooth muscle cell migration","cilium-dependent cell motility",2
"GO:0060287",2,"GO:0003341",0.869,2,12,"epithelial cilium movement involved in determination of left/right asymmetry","cilium movement","epithelial cilium movement involved in determination
of left/right asymmetry",2
"GO:0060291",50,"GO:0007268",0.776,2,48,"long-term synaptic potentiation","chemical synaptic transmission","long-term synaptic potentiation",2
"GO:0060307",36,"GO:0050807",0.366,1,28,"regulation of ventricular cardiac muscle cell membrane repolarization","regulation of synapse organization","regulation of ventricular cardiac
muscle cell membrane repolarization",1
"GO:0060314",33,"GO:0042632",0.559,2,18,"regulation of ryanodine-sensitive calcium-release channel activity","cholesterol homeostasis","regulation of ryanodine-sensitive calcium-release
channel activity",2
"GO:0060337",42,"GO:0050729",0.537,1,82,"type I interferon signaling pathway","positive regulation of inflammatory response","type I interferon signaling pathway",1
"GO:0060339",42,"GO:0050729",0.631,1,15,"negative regulation of type I interferon-mediated signaling pathway","positive regulation of inflammatory response","negative regulation of type
I interferon-mediated signaling pathway",1
"GO:0060347",46,"GO:0001525",0.585,2,13,"heart trabecula formation","angiogenesis","heart trabecula formation",2
"GO:0060349",13,"GO:0001501",0.848,1,34,"bone morphogenesis","skeletal system development","bone morphogenesis",1
"GO:0060371",36,"GO:0050807",0.34,1,12,"regulation of atrial cardiac muscle cell membrane depolarization","regulation of synapse organization","regulation of atrial cardiac
muscle cell membrane depolarization",1
"GO:0060372",36,"GO:0050807",0.331,1,6,"regulation of atrial cardiac muscle cell membrane repolarization","regulation of synapse organization","regulation of atrial cardiac
muscle cell membrane repolarization",1
"GO:0060373",36,"GO:0050807",0.334,1,9,"regulation of ventricular cardiac muscle cell membrane depolarization","regulation of synapse organization","regulation of ventricular cardiac
muscle cell membrane depolarization",1
"GO:0060412",46,"GO:0001525",0.594,1,36,"ventricular septum morphogenesis","angiogenesis","ventricular septum morphogenesis",1
"GO:0060438",48,"GO:0060438",1,3,3,"trachea development","trachea development","trachea development",3
"GO:0060548",62,"GO:2001244",0.63,1,62,"negative regulation of cell death","positive regulation of intrinsic apoptotic signaling pathway","negative regulation of cell death",1
"GO:0060749",98,"GO:0060749",1,1,15,"mammary gland alveolus development","mammary gland alveolus development","mammary gland alveolus development",1
"GO:0060828",50,"GO:0007268",0.675,2,27,"regulation of canonical Wnt signaling pathway","chemical synaptic transmission","regulation of canonical Wnt
signaling pathway",2
"GO:0060964",30,"GO:0010468",0.482,1,81,"regulation of gene silencing by miRNA","regulation of gene expression","regulation of gene silencing
by miRNA",1
"GO:0061025",15,"GO:0006911",0.691,1,34,"membrane fusion","phagocytosis, engulfment","membrane fusion",1
"GO:0061036",13,"GO:0001501",0.774,1,17,"positive regulation of cartilage development","skeletal system development","positive regulation of cartilage development",1
"GO:0061564",18,"GO:1904158",0.502,1,15,"axon development","axonemal central apparatus assembly","axon development",1
"GO:0061640",97,"GO:0061640",0.999,1,22,"cytoskeleton-dependent cytokinesis","cytoskeleton-dependent cytokinesis","cytoskeleton-dependent cytokinesis",1
"GO:0070050",33,"GO:0042632",0.482,1,15,"neuron cellular homeostasis","cholesterol homeostasis","neuron cellular homeostasis",1
"GO:0070098",25,"GO:0045471",0.393,1,77,"chemokine-mediated signaling pathway","response to ethanol","chemokine-mediated signaling pathway",1
"GO:0070102",25,"GO:0045471",0.365,1,22,"interleukin-6-mediated signaling pathway","response to ethanol","interleukin-6-mediated signaling pathway",1
"GO:0070268",94,"GO:0043589",0.648,1,112,"cornification","skin morphogenesis","cornification",1
"GO:0070286",18,"GO:1904158",0.795,1,13,"axonemal dynein complex assembly","axonemal central apparatus assembly","axonemal dynein complex assembly",1
"GO:0070328",33,"GO:0042632",0.847,1,45,"triglyceride homeostasis","cholesterol homeostasis","triglyceride homeostasis",1
"GO:0070365",98,"GO:0060749",0.59,1,13,"hepatocyte differentiation","mammary gland alveolus development","hepatocyte differentiation",1
"GO:0070374",26,"GO:0031954",0.579,3,252,"positive regulation of ERK1 and ERK2 cascade","positive regulation of protein autophosphorylation","positive regulation of ERK1
and ERK2 cascade",3
"GO:0070542",25,"GO:0045471",0.526,1,15,"response to fatty acid","response to ethanol","response to fatty acid",1
"GO:0070588",22,"GO:0070588",0.996,4,132,"calcium ion transmembrane transport","calcium ion transmembrane transport","calcium ion transmembrane transport",4
"GO:0070593",10,"GO:0021591",0.358,2,17,"dendrite self-avoidance","ventricular system development","dendrite self-avoidance",2
"GO:0070831",1,"GO:0030198",0.765,1,8,"basement membrane assembly","extracellular matrix organization","basement membrane assembly",1
"GO:0070911",14,"GO:0042542",0.329,1,26,"global genome nucleotide-excision repair","response to hydrogen peroxide","global genome nucleotide-excision repair",1
"GO:0070986",34,"GO:0007368",0.652,2,13,"left/right axis specification","determination of left/right symmetry","left/right axis specification",2
"GO:0070987",14,"GO:0042542",0.323,1,20,"error-free translesion synthesis","response to hydrogen peroxide","error-free translesion synthesis",1
"GO:0071044",66,"GO:0008334",0.95,1,13,"histone mRNA catabolic process","histone mRNA metabolic process","histone mRNA catabolic process",1
"GO:0071276",73,"GO:0035865",0.718,1,45,"cellular response to cadmium ion","cellular response to potassium ion","cellular response to cadmium ion",1
"GO:0071277",73,"GO:0035865",0.746,1,87,"cellular response to calcium ion","cellular response to potassium ion","cellular response to calcium ion",1
"GO:0071285",73,"GO:0035865",0.67,1,13,"cellular response to lithium ion","cellular response to potassium ion","cellular response to lithium ion",1
"GO:0071294",73,"GO:0035865",0.705,1,33,"cellular response to zinc ion","cellular response to potassium ion","cellular response to zinc ion",1
"GO:0071300",25,"GO:0045471",0.518,3,71,"cellular response to retinoic acid","response to ethanol","cellular response to retinoic acid",3
"GO:0071313",70,"GO:0006805",0.8,1,12,"cellular response to caffeine","xenobiotic metabolic process","cellular response to caffeine",1
"GO:0071320",25,"GO:0045471",0.512,1,60,"cellular response to cAMP","response to ethanol","cellular response to cAMP",1
"GO:0071345",25,"GO:0045471",0.492,1,56,"cellular response to cytokine stimulus","response to ethanol","cellular response to cytokine stimulus",1
"GO:0071347",25,"GO:0045471",0.411,1,85,"cellular response to interleukin-1","response to ethanol","cellular response to interleukin-1",1
"GO:0071375",25,"GO:0045471",0.59,1,19,"cellular response to peptide hormone stimulus","response to ethanol","cellular response to peptide
hormone stimulus",1
"GO:0071383",25,"GO:0045471",0.424,1,13,"cellular response to steroid hormone stimulus","response to ethanol","cellular response to steroid
hormone stimulus",1
"GO:0071404",25,"GO:0045471",0.355,1,20,"cellular response to low-density lipoprotein particle stimulus","response to ethanol","cellular response to low-density
lipoprotein particle stimulus",1
"GO:0071470",16,"GO:0009612",0.604,1,10,"cellular response to osmotic stress","response to mechanical stimulus","cellular response to osmotic stress",1
"GO:0071498",14,"GO:0042542",0.327,1,12,"cellular response to fluid shear stress","response to hydrogen peroxide","cellular response to fluid
shear stress",1
"GO:0071526",9,"GO:0007229",0.384,1,39,"semaphorin-plexin signaling pathway","integrin-mediated signaling pathway","semaphorin-plexin signaling pathway",1
"GO:0071542",10,"GO:0021591",0.386,1,28,"dopaminergic neuron differentiation","ventricular system development","dopaminergic neuron differentiation",1
"GO:0071560",25,"GO:0045471",0.429,1,58,"cellular response to transforming growth factor beta stimulus","response to ethanol","cellular response to transforming
growth factor beta stimulus",1
"GO:0071577",22,"GO:0070588",0.72,1,20,"zinc ion transmembrane transport","calcium ion transmembrane transport","zinc ion transmembrane transport",1
"GO:0071805",22,"GO:0070588",0.797,1,153,"potassium ion transmembrane transport","calcium ion transmembrane transport","potassium ion transmembrane transport",1
"GO:0071872",25,"GO:0045471",0.466,1,14,"cellular response to epinephrine stimulus","response to ethanol","cellular response to epinephrine stimulus",1
"GO:0072089",17,"GO:1904707",0.501,2,9,"stem cell proliferation","positive regulation of vascular smooth muscle cell proliferation","stem cell proliferation",2
"GO:0072205",39,"GO:0001822",0.722,2,8,"metanephric collecting duct development","kidney development","metanephric collecting duct development",2
"GO:0072657",35,"GO:0043691",0.458,2,20,"protein localization to membrane","reverse cholesterol transport","protein localization to membrane",2
"GO:0072659",35,"GO:0043691",0.429,1,169,"protein localization to plasma membrane","reverse cholesterol transport","protein localization to plasma membrane",1
"GO:0086002",20,"GO:0055119",0.631,1,19,"cardiac muscle cell action potential involved in contraction","relaxation of cardiac muscle","cardiac muscle cell action
potential involved in contraction",1
"GO:0086004",20,"GO:0055119",0.607,1,14,"regulation of cardiac muscle cell contraction","relaxation of cardiac muscle","regulation of cardiac muscle
cell contraction",1
"GO:0086010",36,"GO:0050807",0.379,1,18,"membrane depolarization during action potential","regulation of synapse organization","membrane depolarization during action potential",1
"GO:0086012",36,"GO:0050807",0.368,2,12,"membrane depolarization during cardiac muscle cell action potential","regulation of synapse organization","membrane depolarization during cardiac
muscle cell action potential",2
"GO:0086013",36,"GO:0050807",0.374,1,12,"membrane repolarization during cardiac muscle cell action potential","regulation of synapse organization","membrane repolarization during cardiac
muscle cell action potential",1
"GO:0086014",20,"GO:0055119",0.581,1,9,"atrial cardiac muscle cell action potential","relaxation of cardiac muscle","atrial cardiac muscle cell
action potential",1
"GO:0086015",20,"GO:0055119",0.384,1,6,"SA node cell action potential","relaxation of cardiac muscle","SA node cell action potential",1
"GO:0086064",20,"GO:0055119",0.4,1,14,"cell communication by electrical coupling involved in cardiac conduction","relaxation of cardiac muscle","cell communication by electrical
coupling involved in cardiac conduction",1
"GO:0086091",20,"GO:0055119",0.409,3,46,"regulation of heart rate by cardiac conduction","relaxation of cardiac muscle","regulation of heart rate
by cardiac conduction",3
"GO:0089718",22,"GO:0070588",0.58,1,0,"amino acid import across plasma membrane","calcium ion transmembrane transport","amino acid import across
plasma membrane",1
"GO:0090023",6,"GO:0090023",1,5,24,"positive regulation of neutrophil chemotaxis","positive regulation of neutrophil chemotaxis","positive regulation of neutrophil chemotaxis",5
"GO:0090102",44,"GO:0042462",0.64,1,32,"cochlea development","eye photoreceptor cell development","cochlea development",1
"GO:0090103",44,"GO:0042462",0.712,1,24,"cochlea morphogenesis","eye photoreceptor cell development","cochlea morphogenesis",1
"GO:0090110",57,"GO:0006897",0.499,1,16,"COPII-coated vesicle cargo loading","endocytosis","COPII-coated vesicle cargo loading",1
"GO:0090141",23,"GO:0007130",0.588,1,20,"positive regulation of mitochondrial fission","synaptonemal complex assembly","positive regulation of mitochondrial fission",1
"GO:0090280",22,"GO:0070588",0.714,1,18,"positive regulation of calcium ion import","calcium ion transmembrane transport","positive regulation of calcium
ion import",1
"GO:0090303",54,"GO:0048678",0.665,1,18,"positive regulation of wound healing","response to axon injury","positive regulation of wound healing",1
"GO:0090316",35,"GO:0043691",0.424,1,22,"positive regulation of intracellular protein transport","reverse cholesterol transport","positive regulation of intracellular
protein transport",1
"GO:0090398",77,"GO:0090398",0.999,1,26,"cellular senescence","cellular senescence","cellular senescence",1
"GO:0090399",77,"GO:0090398",0.828,1,12,"replicative senescence","cellular senescence","replicative senescence",1
"GO:0097194",62,"GO:2001244",0.48,1,26,"execution phase of apoptosis","positive regulation of intrinsic apoptotic signaling pathway","execution phase of apoptosis",1
"GO:0097242",32,"GO:0097242",1,3,18,"amyloid-beta clearance","amyloid-beta clearance","amyloid-beta clearance",3
"GO:0097421",101,"GO:0097421",1,1,30,"liver regeneration","liver regeneration","liver regeneration",1
"GO:0097503",37,"GO:0018149",0.301,2,18,"sialylation","peptide cross-linking","sialylation",2
"GO:0098609",40,"GO:0033628",0.631,1,167,"cell-cell adhesion","regulation of cell adhesion mediated by integrin","cell-cell adhesion",1
"GO:0098655",22,"GO:0070588",0.887,3,19,"cation transmembrane transport","calcium ion transmembrane transport","cation transmembrane transport",3
"GO:0098656",22,"GO:0070588",0.705,1,44,"anion transmembrane transport","calcium ion transmembrane transport","anion transmembrane transport",1
"GO:0098703",22,"GO:0070588",0.756,1,11,"calcium ion import across plasma membrane","calcium ion transmembrane transport","calcium ion import across
plasma membrane",1
"GO:0098761",25,"GO:0045471",0.368,1,10,"cellular response to interleukin-7","response to ethanol","cellular response to interleukin-7",1
"GO:0098962",51,"GO:0000186",0.384,1,15,"regulation of postsynaptic neurotransmitter receptor activity","activation of MAPKK activity","regulation of postsynaptic neurotransmitter
receptor activity",1
"GO:0099175",36,"GO:0050807",0.92,1,21,"regulation of postsynapse organization","regulation of synapse organization","regulation of postsynapse organization",1
"GO:0099509",33,"GO:0042632",0.529,1,13,"regulation of presynaptic cytosolic calcium ion concentration","cholesterol homeostasis","regulation of presynaptic cytosolic
calcium ion concentration",1
"GO:0099560",40,"GO:0033628",0.491,1,33,"synaptic membrane adhesion","regulation of cell adhesion mediated by integrin","synaptic membrane adhesion",1
"GO:0106074",78,"GO:0006400",0.73,1,13,"aminoacyl-tRNA metabolism involved in translational fidelity","tRNA modification","aminoacyl-tRNA metabolism involved in
translational fidelity",1
"GO:0120162",33,"GO:0042632",0.517,3,97,"positive regulation of cold-induced thermogenesis","cholesterol homeostasis","positive regulation of cold-induced
thermogenesis",3
"GO:1900006",12,"GO:0010976",0.898,1,15,"positive regulation of dendrite development","positive regulation of neuron projection development","positive regulation of dendrite development",1
"GO:1900026",40,"GO:0033628",0.599,1,38,"positive regulation of substrate adhesion-dependent cell spreading","regulation of cell adhesion mediated by integrin","positive regulation of substrate
adhesion-dependent cell spreading",1
"GO:1900087",53,"GO:0007095",0.66,1,48,"positive regulation of G1/S transition of mitotic cell cycle","mitotic G2 DNA damage checkpoint","positive regulation of G1/S transition of
mitotic cell cycle",1
"GO:1900182",35,"GO:0043691",0.391,1,26,"positive regulation of protein localization to nucleus","reverse cholesterol transport","positive regulation of protein
localization to nucleus",1
"GO:1900264",58,"GO:0048478",0.796,1,7,"positive regulation of DNA-directed DNA polymerase activity","replication fork protection","positive regulation of DNA-directed
DNA polymerase activity",1
"GO:1900273",50,"GO:0007268",0.688,1,21,"positive regulation of long-term synaptic potentiation","chemical synaptic transmission","positive regulation of long-term
synaptic potentiation",1
"GO:1901214",62,"GO:2001244",0.565,1,19,"regulation of neuron death","positive regulation of intrinsic apoptotic signaling pathway","regulation of neuron death",1
"GO:1901216",62,"GO:2001244",0.655,1,42,"positive regulation of neuron death","positive regulation of intrinsic apoptotic signaling pathway","positive regulation of neuron death",1
"GO:1901223",41,"GO:1901223",1,3,35,"negative regulation of NIK/NF-kappaB signaling","negative regulation of NIK/NF-kappaB signaling","negative regulation of NIK/NF-kappaB
signaling",3
"GO:1901224",41,"GO:1901223",0.888,1,68,"positive regulation of NIK/NF-kappaB signaling","negative regulation of NIK/NF-kappaB signaling","positive regulation of NIK/NF-kappaB
signaling",1
"GO:1901687",47,"GO:1901687",1,3,23,"glutathione derivative biosynthetic process","glutathione derivative biosynthetic process","glutathione derivative biosynthetic process",3
"GO:1901838",80,"GO:1902895",0.454,1,12,"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","positive regulation of pri-miRNA transcription by RNA polymerase II","positive regulation of transcription of nucleolar
large rRNA by RNA polymerase I",1
"GO:1902166",14,"GO:0042542",0.319,1,16,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","response to hydrogen peroxide","negative regulation of intrinsic apoptotic signaling
pathway in response to DNA damage by p53 class mediator",1
"GO:1902600",22,"GO:0070588",0.757,1,120,"proton transmembrane transport","calcium ion transmembrane transport","proton transmembrane transport",1
"GO:1902895",80,"GO:1902895",1,1,35,"positive regulation of pri-miRNA transcription by RNA polymerase II","positive regulation of pri-miRNA transcription by RNA polymerase II","positive regulation of pri-miRNA transcription by
RNA polymerase II",1
"GO:1903351",25,"GO:0045471",0.637,1,14,"cellular response to dopamine","response to ethanol","cellular response to dopamine",1
"GO:1903358",85,"GO:0007030",0.848,1,12,"regulation of Golgi organization","Golgi organization","regulation of Golgi organization",1
"GO:1903672",46,"GO:0001525",0.815,1,28,"positive regulation of sprouting angiogenesis","angiogenesis","positive regulation of sprouting angiogenesis",1
"GO:1903779",20,"GO:0055119",0.423,3,55,"regulation of cardiac conduction","relaxation of cardiac muscle","regulation of cardiac conduction",3
"GO:1904158",18,"GO:1904158",1,4,4,"axonemal central apparatus assembly","axonemal central apparatus assembly","axonemal central apparatus assembly",4
"GO:1904646",25,"GO:0045471",0.504,1,47,"cellular response to amyloid-beta","response to ethanol","cellular response to amyloid-beta",1
"GO:1904707",17,"GO:1904707",1,4,55,"positive regulation of vascular smooth muscle cell proliferation","positive regulation of vascular smooth muscle cell proliferation","positive regulation of vascular
associated smooth muscle cell proliferation",4
"GO:1904754",68,"GO:0014912",0.873,1,27,"positive regulation of vascular associated smooth muscle cell migration","negative regulation of smooth muscle cell migration","positive regulation of vascular
associated smooth muscle cell migration",1
"GO:1904862",92,"GO:0031581",0.597,1,9,"inhibitory synapse assembly","hemidesmosome assembly","inhibitory synapse assembly",1
"GO:1905515",18,"GO:1904158",0.599,1,52,"non-motile cilium assembly","axonemal central apparatus assembly","non-motile cilium assembly",1
"GO:1990138",83,"GO:0048843",0.867,1,21,"neuron projection extension","negative regulation of axon extension involved in axon guidance","neuron projection extension",1
"GO:1990573",22,"GO:0070588",0.693,3,57,"potassium ion import across plasma membrane","calcium ion transmembrane transport","potassium ion import across
plasma membrane",3
"GO:1990869",25,"GO:0045471",0.397,2,17,"cellular response to chemokine","response to ethanol","cellular response to chemokine",2
"GO:2000036",100,"GO:0010745",0.364,1,16,"regulation of stem cell population maintenance","negative regulation of macrophage derived foam cell differentiation","regulation of stem cell
population maintenance",1
"GO:2000059",24,"GO:0010951",0.816,1,16,"negative regulation of ubiquitin-dependent protein catabolic process","negative regulation of endopeptidase activity","negative regulation of ubiquitin-dependent
protein catabolic process",1
"GO:2000060",24,"GO:0010951",0.74,2,19,"positive regulation of ubiquitin-dependent protein catabolic process","negative regulation of endopeptidase activity","positive regulation of ubiquitin-dependent
protein catabolic process",2
"GO:2000134",53,"GO:0007095",0.791,1,73,"negative regulation of G1/S transition of mitotic cell cycle","mitotic G2 DNA damage checkpoint","negative regulation of G1/S transition of
mitotic cell cycle",1
"GO:2000145",68,"GO:0014912",0.712,1,29,"regulation of cell motility","negative regulation of smooth muscle cell migration","regulation of cell motility",1
"GO:2000178",17,"GO:1904707",0.477,1,12,"negative regulation of neural precursor cell proliferation","positive regulation of vascular smooth muscle cell proliferation","negative regulation of neural
precursor cell proliferation",1
"GO:2000179",17,"GO:1904707",0.586,1,21,"positive regulation of neural precursor cell proliferation","positive regulation of vascular smooth muscle cell proliferation","positive regulation of neural
precursor cell proliferation",1
"GO:2000249",61,"GO:0043149",0.618,1,20,"regulation of actin cytoskeleton reorganization","stress fiber assembly","regulation of actin cytoskeleton reorganization",1
"GO:2000272",51,"GO:0000186",0.418,1,40,"negative regulation of signaling receptor activity","activation of MAPKK activity","negative regulation of signaling
receptor activity",1
"GO:2000300",36,"GO:0050807",0.39,1,57,"regulation of synaptic vesicle exocytosis","regulation of synapse organization","regulation of synaptic vesicle exocytosis",1
"GO:2000343",5,"GO:0010575",0.541,1,5,"positive regulation of chemokine (C-X-C motif) ligand 2 production","positive regulation of vascular endothelial growth factor production","positive regulation of chemokine (C-X-C motif)
ligand 2 production",1
"GO:2000352",62,"GO:2001244",0.496,1,33,"negative regulation of endothelial cell apoptotic process","positive regulation of intrinsic apoptotic signaling pathway","negative regulation of endothelial
cell apoptotic process",1
"GO:2000648",17,"GO:1904707",0.576,1,12,"positive regulation of stem cell proliferation","positive regulation of vascular smooth muscle cell proliferation","positive regulation of stem
cell proliferation",1
"GO:2000649",22,"GO:0070588",0.693,3,23,"regulation of sodium ion transmembrane transporter activity","calcium ion transmembrane transport","regulation of sodium ion
transmembrane transporter activity",3
"GO:2000650",22,"GO:0070588",0.622,2,11,"negative regulation of sodium ion transmembrane transporter activity","calcium ion transmembrane transport","negative regulation of sodium
ion transmembrane transporter activity",2
"GO:2000785",88,"GO:2000785",1,1,12,"regulation of autophagosome assembly","regulation of autophagosome assembly","regulation of autophagosome assembly",1
"GO:2000810",92,"GO:0031581",0.616,1,13,"regulation of bicellular tight junction assembly","hemidesmosome assembly","regulation of bicellular tight
junction assembly",1
"GO:2001028",68,"GO:0014912",0.543,1,10,"positive regulation of endothelial cell chemotaxis","negative regulation of smooth muscle cell migration","positive regulation of endothelial
cell chemotaxis",1
"GO:2001224",12,"GO:0010976",0.725,2,15,"positive regulation of neuron migration","positive regulation of neuron projection development","positive regulation of neuron migration",2
"GO:2001238",62,"GO:2001244",0.83,1,32,"positive regulation of extrinsic apoptotic signaling pathway","positive regulation of intrinsic apoptotic signaling pathway","positive regulation of extrinsic
apoptotic signaling pathway",1
"GO:2001244",62,"GO:2001244",1,2,47,"positive regulation of intrinsic apoptotic signaling pathway","positive regulation of intrinsic apoptotic signaling pathway","positive regulation of intrinsic
apoptotic signaling pathway",2
