"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","1/210","32/11903",0.434674051150686,0.593185658134323,0.566563123908767,"CFLAR",1
"GO:0006367","transcription initiation from RNA polymerase II promoter","3/210","138/11903",0.440965293620556,0.599065840588214,0.572179400186767,"ESR2/NR3C2/RXRA",3
"GO:0033209","tumor necrosis factor-mediated signaling pathway","2/210","85/11903",0.444119414458321,0.599065840588214,0.572179400186767,"TNFRSF11B/TNFSF13B",2
"GO:0007029","endoplasmic reticulum organization","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"DNM1L",1
"GO:0010942","positive regulation of cell death","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"CALCR",1
"GO:0014070","response to organic cyclic compound","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"ABCD3",1
"GO:0045540","regulation of cholesterol biosynthetic process","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"LOC114002832",1
"GO:0060173","limb development","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"IFT80",1
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/210","33/11903",0.444674762906928,0.599065840588214,0.572179400186767,"CFLAR",1
"GO:0007601","visual perception","3/210","139/11903",0.445607285522672,0.599363154009728,0.57246337000054,"GLRB/SLC24A2/SLITRK6",3
"GO:0030335","positive regulation of cell migration","4/210","194/11903",0.448140973008864,0.601711453917255,0.574706276775575,"LOC113982696/LOC113984504/MMP9/SEMA4G",4
"GO:0035335","peptidyl-tyrosine dephosphorylation","2/210","86/11903",0.450076091124049,0.601711453917255,0.574706276775575,"EYA2/MTMR6",2
"GO:0043066","negative regulation of apoptotic process","7/210","360/11903",0.451255661210821,0.601711453917255,0.574706276775575,"CBLB/CFLAR/MMP9/NAA15/OPN3/PALB2/PSEN2",7
"GO:0008285","negative regulation of cell population proliferation","6/210","305/11903",0.451986509757264,0.601711453917255,0.574706276775575,"ABI1/ADAMTS8/DLG3/LOC113988363/TESC/TGFB3",6
"GO:0017157","regulation of exocytosis","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"STXBP5",1
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"CBLB",1
"GO:0043434","response to peptide hormone","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"LOC114001747",1
"GO:0060333","interferon-gamma-mediated signaling pathway","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"CAMK2D",1
"GO:0086091","regulation of heart rate by cardiac conduction","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"CAMK2D",1
"GO:1990090","cellular response to nerve growth factor stimulus","1/210","34/11903",0.454499387994506,0.601711453917255,0.574706276775575,"CBLB",1
"GO:0001649","osteoblast differentiation","2/210","87/11903",0.455996764838856,0.601801373031845,0.574792160265445,"IFT80/VCAN",2
"GO:0120162","positive regulation of cold-induced thermogenesis","2/210","87/11903",0.455996764838856,0.601801373031845,0.574792160265445,"CEBPB/GATM",2
"GO:0006493","protein O-linked glycosylation","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"ST8SIA6",1
"GO:0006749","glutathione metabolic process","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"LOC113990807",1
"GO:0006986","response to unfolded protein","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"DNAJB5",1
"GO:0008542","visual learning","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"PPP1R1B",1
"GO:0031295","T cell costimulation","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"TNFSF13B",1
"GO:0032526","response to retinoic acid","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"RXRA",1
"GO:0032757","positive regulation of interleukin-8 production","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"AFAP1L2",1
"GO:0035722","interleukin-12-mediated signaling pathway","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"ANXA2",1
"GO:0045785","positive regulation of cell adhesion","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"EPB41L4B",1
"GO:0120009","intermembrane lipid transfer","1/210","35/11903",0.464151012269605,0.60310980297995,0.576041867079237,"PITPNC1",1
"GO:0006897","endocytosis","3/210","144/11903",0.468582041236632,0.606999552904743,0.579757042654361,"FNBP1/LOC113996480/MTMR6",3
"GO:0071456","cellular response to hypoxia","2/210","90/11903",0.473537055704717,0.606999552904743,0.579757042654361,"CFLAR/PTN",2
"GO:0007528","neuromuscular junction development","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"CACNB1",1
"GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"TGFB3",1
"GO:0034332","adherens junction organization","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"EPHA4",1
"GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"LOC113983693",1
"GO:0045184","establishment of protein localization","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"PDZD7",1
"GO:0045454","cell redox homeostasis","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"TXNRD3",1
"GO:0048813","dendrite morphogenesis","1/210","36/11903",0.47363266776534,0.606999552904743,0.579757042654361,"BTBD3",1
"GO:0007223","Wnt signaling pathway, calcium modulating pathway","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"CALM1",1
"GO:0030216","keratinocyte differentiation","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"OPN3",1
"GO:0050877","nervous system process","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"GLRB",1
"GO:0050890","cognition","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"DGCR2",1
"GO:0051384","response to glucocorticoid","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"CALCR",1
"GO:1902017","regulation of cilium assembly","1/210","37/11903",0.48294733362607,0.6133358294316,0.585808943225081,"TBC1D14",1
"GO:0006366","transcription by RNA polymerase II","3/210","148/11903",0.486655164269078,0.617113928184584,0.589417478601103,"ETV1/JUN/LOC114000703",3
"GO:0021762","substantia nigra development","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"CALM1",1
"GO:0030178","negative regulation of Wnt signaling pathway","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"LOC113983693",1
"GO:0030183","B cell differentiation","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"ZBTB1",1
"GO:0034605","cellular response to heat","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"LOC113996480",1
"GO:0043536","positive regulation of blood vessel endothelial cell migration","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"LOC114001747",1
"GO:0061337","cardiac conduction","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"CACNB1",1
"GO:0070527","platelet aggregation","1/210","38/11903",0.492097937025575,0.617505906073821,0.589791864283534,"MYH9",1
"GO:0090090","negative regulation of canonical Wnt signaling pathway","3/210","151/11903",0.500015518470497,0.620464047244719,0.592617242273991,"LOC113983693/LOC113983694/TMEM170B",3
"GO:0006644","phospholipid metabolic process","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"LCAT",1
"GO:0010718","positive regulation of epithelial to mesenchymal transition","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"TGFB3",1
"GO:0021549","cerebellum development","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"PTN",1
"GO:0022617","extracellular matrix disassembly","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"MMP9",1
"GO:0034198","cellular response to amino acid starvation","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"DEPDC5",1
"GO:0043966","histone H3 acetylation","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"DR1",1
"GO:0050896","response to stimulus","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"SLC24A2",1
"GO:0051898","negative regulation of protein kinase B signaling","1/210","39/11903",0.50108735406937,0.620464047244719,0.592617242273991,"XDH",1
"GO:0006406","mRNA export from nucleus","2/210","96/11903",0.507575874990207,0.626790221596731,0.598659494061636,"EIF4E/SRRM1",2
"GO:0032465","regulation of cytokinesis","1/210","40/11903",0.509918410681426,0.626790221596731,0.598659494061636,"CALM1",1
"GO:0035735","intraciliary transport involved in cilium assembly","1/210","40/11903",0.509918410681426,0.626790221596731,0.598659494061636,"IFT80",1
"GO:0045600","positive regulation of fat cell differentiation","1/210","40/11903",0.509918410681426,0.626790221596731,0.598659494061636,"CEBPB",1
"GO:1905515","non-motile cilium assembly","1/210","40/11903",0.509918410681426,0.626790221596731,0.598659494061636,"IFT80",1
"GO:0001701","in utero embryonic development","3/210","154/11903",0.513199234802981,0.629903433971006,0.601632983565257,"KLF2/MYH9/TGFB3",3
"GO:0006814","sodium ion transport","1/210","41/11903",0.518593883475567,0.634674491113994,0.606189912752958,"FGF13",1
"GO:1903779","regulation of cardiac conduction","1/210","41/11903",0.518593883475567,0.634674491113994,0.606189912752958,"FXYD6",1
"GO:0007155","cell adhesion","6/210","327/11903",0.519460066135478,0.634811866017522,0.606321122187007,"DGCR2/EPHA4/LOC113988305/SPOCK1/SPON1/VCAN",6
"GO:0000187","activation of MAPK activity","2/210","99/11903",0.524052868594045,0.63677488309203,0.608196037857621,"MAPKAPK2/TGFB3",2
"GO:0043488","regulation of mRNA stability","2/210","99/11903",0.524052868594045,0.63677488309203,0.608196037857621,"MAPKAPK2/RBM24",2
"GO:0090630","activation of GTPase activity","2/210","99/11903",0.524052868594045,0.63677488309203,0.608196037857621,"ARHGAP22/TBC1D14",2
"GO:0003341","cilium movement","1/210","42/11903",0.527116500611811,0.63677488309203,0.608196037857621,"LOC113997903",1
"GO:0006635","fatty acid beta-oxidation","1/210","42/11903",0.527116500611811,0.63677488309203,0.608196037857621,"ABCD3",1
"GO:0007346","regulation of mitotic cell cycle","1/210","42/11903",0.527116500611811,0.63677488309203,0.608196037857621,"AFAP1L2",1
"GO:0019827","stem cell population maintenance","1/210","42/11903",0.527116500611811,0.63677488309203,0.608196037857621,"EIF4E",1
"GO:0120163","negative regulation of cold-induced thermogenesis","1/210","42/11903",0.527116500611811,0.63677488309203,0.608196037857621,"ACVR2B",1
"GO:0034220","ion transmembrane transport","3/210","158/11903",0.530488963508946,0.63993081271423,0.611210327433019,"FXYD6/GLRB/SLC24A2",3
"GO:0007186","G protein-coupled receptor signaling pathway","8/210","446/11903",0.531978250549633,0.640456945598179,0.611712847152155,"CALCR/CALM1/CCKAR/CRHR2/HRH2/HTR1E/LOC113989272/OPN3",8
"GO:0006687","glycosphingolipid metabolic process","1/210","43/11903",0.535488942637907,0.640456945598179,0.611712847152155,"NEU4",1
"GO:0030199","collagen fibril organization","1/210","43/11903",0.535488942637907,0.640456945598179,0.611712847152155,"P3H4",1
"GO:0043647","inositol phosphate metabolic process","1/210","43/11903",0.535488942637907,0.640456945598179,0.611712847152155,"CALM1",1
"GO:0051592","response to calcium ion","1/210","43/11903",0.535488942637907,0.640456945598179,0.611712847152155,"CALM1",1
"GO:0071230","cellular response to amino acid stimulus","1/210","43/11903",0.535488942637907,0.640456945598179,0.611712847152155,"CEBPB",1
"GO:0000209","protein polyubiquitination","4/210","218/11903",0.538990767581397,0.642836429005081,0.613985537892089,"CBLB/HECTD2/LOC113996048/WSB1",4
"GO:0050821","protein stabilization","3/210","160/11903",0.539005366837989,0.642836429005081,0.613985537892089,"EPHA4/NAA15/TESC",3
"GO:0030097","hemopoiesis","1/210","44/11903",0.543713843316325,0.646620135695404,0.6175994295178,"GLRX5",1
"GO:0051216","cartilage development","1/210","44/11903",0.543713843316325,0.646620135695404,0.6175994295178,"CNMD",1
"GO:0007507","heart development","3/210","163/11903",0.551614035051963,0.651627449576322,0.6223820120969,"KCNAB1/LOC113984044/PTN",3
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","1/210","45/11903",0.551793790436957,0.651627449576322,0.6223820120969,"CCKAR",1
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/210","45/11903",0.551793790436957,0.651627449576322,0.6223820120969,"PHF24",1
"GO:0031122","cytoplasmic microtubule organization","1/210","45/11903",0.551793790436957,0.651627449576322,0.6223820120969,"FIGN",1
"GO:0090307","mitotic spindle assembly","1/210","45/11903",0.551793790436957,0.651627449576322,0.6223820120969,"TOGARAM2",1
"GO:0006914","autophagy","2/210","105/11903",0.555883149639809,0.655537271704089,0.626116359022283,"TBC1D14/VTI1A",2
"GO:0006006","glucose metabolic process","1/210","46/11903",0.559731326615759,0.658231532137527,0.628689699403764,"AKR1A1",1
"GO:0006909","phagocytosis","1/210","46/11903",0.559731326615759,0.658231532137527,0.628689699403764,"SYT7",1
"GO:0016032","viral process","7/210","400/11903",0.562799689509532,0.659821846319308,0.630208639314853,"ABI1/ANXA2/CALM1/CFLAR/EIF4E/KHDRBS3/VAC14",7
"GO:0007368","determination of left/right symmetry","1/210","47/11903",0.567528950079594,0.659821846319308,0.630208639314853,"LOC113984044",1
"GO:0007416","synapse assembly","1/210","47/11903",0.567528950079594,0.659821846319308,0.630208639314853,"SLITRK6",1
"GO:0009952","anterior/posterior pattern specification","1/210","47/11903",0.567528950079594,0.659821846319308,0.630208639314853,"ACVR2B",1
"GO:0045665","negative regulation of neuron differentiation","1/210","47/11903",0.567528950079594,0.659821846319308,0.630208639314853,"EIF4E",1
"GO:0060326","cell chemotaxis","1/210","47/11903",0.567528950079594,0.659821846319308,0.630208639314853,"ABCC10",1
"GO:0006974","cellular response to DNA damage stimulus","4/210","226/11903",0.567593629781314,0.659821846319308,0.630208639314853,"CBLB/MAPKAPK2/RBM24/ZBTB1",4
"GO:0043687","post-translational protein modification","5/210","285/11903",0.56818726618033,0.659821846319308,0.630208639314853,"ITIH2/LOC113992168/PRSS23/VCAN/WSB1",5
"GO:0007596","blood coagulation","2/210","108/11903",0.571226134914157,0.659821846319308,0.630208639314853,"P2RX3/SH2B2",2
"GO:0000281","mitotic cytokinesis","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"STMN1",1
"GO:0006417","regulation of translation","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"EIF4E",1
"GO:0007173","epidermal growth factor receptor signaling pathway","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"CBLB",1
"GO:0007611","learning or memory","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"GATM",1
"GO:0009617","response to bacterium","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"WASL",1
"GO:0043406","positive regulation of MAP kinase activity","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"DIRAS2",1
"GO:0097190","apoptotic signaling pathway","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"CFLAR",1
"GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"NR3C2",1
"GO:1903078","positive regulation of protein localization to plasma membrane","1/210","48/11903",0.575189115437496,0.659821846319308,0.630208639314853,"AKAP5",1
"GO:0019221","cytokine-mediated signaling pathway","3/210","170/11903",0.58023147190397,0.664700543324004,0.634868377421601,"CBLB/LOC114001747/MMP9",3
"GO:0030148","sphingolipid biosynthetic process","1/210","49/11903",0.582714234438603,0.666637751898511,0.63671864289344,"DEGS1",1
"GO:0016055","Wnt signaling pathway","3/210","173/11903",0.592140864202355,0.675146986283009,0.64484597764748,"LOC113983693/LOC113983694/TMEM170B",3
"GO:0060271","cilium assembly","3/210","174/11903",0.596062240089368,0.675146986283009,0.64484597764748,"ACTR2/ACTR3/IFT80",3
"GO:0031397","negative regulation of protein ubiquitination","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"USP43",1
"GO:0032760","positive regulation of tumor necrosis factor production","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"MAPKAPK2",1
"GO:0046854","phosphatidylinositol phosphorylation","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"FAM126B",1
"GO:0071300","cellular response to retinoic acid","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"TESC",1
"GO:0071363","cellular response to growth factor stimulus","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"ACVR2B",1
"GO:0071560","cellular response to transforming growth factor beta stimulus","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"CLEC3B",1
"GO:0090305","nucleic acid phosphodiester bond hydrolysis","1/210","51/11903",0.597368770523565,0.675146986283009,0.64484597764748,"REXO5",1
"GO:0045087","innate immune response","4/210","235/11903",0.598577524733628,0.675606267862888,0.645284646389857,"CHGA/LOC113992168/SEC14L1/ZBTB1",4
"GO:0006879","cellular iron ion homeostasis","1/210","52/11903",0.604502803445439,0.678655147334746,0.648196690290969,"LOC113996480",1
"GO:0032091","negative regulation of protein binding","1/210","52/11903",0.604502803445439,0.678655147334746,0.648196690290969,"CAMK1",1
"GO:0035690","cellular response to drug","1/210","52/11903",0.604502803445439,0.678655147334746,0.648196690290969,"PPM1E",1
"GO:0070936","protein K48-linked ubiquitination","1/210","52/11903",0.604502803445439,0.678655147334746,0.648196690290969,"LOC113996048",1
"GO:0006631","fatty acid metabolic process","1/210","54/11903",0.61839563789296,0.691486224576192,0.660451900957883,"MSMO1",1
"GO:0021766","hippocampus development","1/210","54/11903",0.61839563789296,0.691486224576192,0.660451900957883,"FGF13",1
"GO:0031532","actin cytoskeleton reorganization","1/210","54/11903",0.61839563789296,0.691486224576192,0.660451900957883,"MYH9",1
"GO:0016485","protein processing","1/210","55/11903",0.625158817574155,0.698121650394481,0.666789524817332,"PSEN2",1
"GO:0006396","RNA processing","1/210","56/11903",0.631802694035113,0.702744872361381,0.671205253761839,"RBM6",1
"GO:0010506","regulation of autophagy","1/210","56/11903",0.631802694035113,0.702744872361381,0.671205253761839,"DEPDC5",1
"GO:0034446","substrate adhesion-dependent cell spreading","1/210","56/11903",0.631802694035113,0.702744872361381,0.671205253761839,"RADIL",1
"GO:0009615","response to virus","1/210","57/11903",0.638329361904837,0.707201740426149,0.675462094868831,"STMN1",1
"GO:0018107","peptidyl-threonine phosphorylation","1/210","57/11903",0.638329361904837,0.707201740426149,0.675462094868831,"CAMK2D",1
"GO:0048208","COPII vesicle coating","1/210","57/11903",0.638329361904837,0.707201740426149,0.675462094868831,"SAR1B",1
"GO:0001938","positive regulation of endothelial cell proliferation","1/210","58/11903",0.644740879210256,0.712430210360939,0.680455907883182,"LOC114001747",1
"GO:0007224","smoothened signaling pathway","1/210","58/11903",0.644740879210256,0.712430210360939,0.680455907883182,"IFT80",1
"GO:0021987","cerebral cortex development","1/210","60/11903",0.657226515033825,0.722434367700367,0.690011072537918,"BTBD3",1
"GO:0031124","mRNA 3'-end processing","1/210","60/11903",0.657226515033825,0.722434367700367,0.690011072537918,"SRRM1",1
"GO:0034976","response to endoplasmic reticulum stress","1/210","60/11903",0.657226515033825,0.722434367700367,0.690011072537918,"CEBPB",1
"GO:0050728","negative regulation of inflammatory response","1/210","60/11903",0.657226515033825,0.722434367700367,0.690011072537918,"LOC113988305",1
"GO:0048511","rhythmic process","1/210","61/11903",0.663304572269568,0.727216731576792,0.694578801005962,"DNM1L",1
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/210","61/11903",0.663304572269568,0.727216731576792,0.694578801005962,"LOC113988305",1
"GO:0042147","retrograde transport, endosome to Golgi","1/210","62/11903",0.669275357594968,0.732808649018158,0.699919749781063,"VTI1A",1
"GO:0051897","positive regulation of protein kinase B signaling","2/210","130/11903",0.671948890422483,0.734780474981468,0.701803078992176,"CALCR/FGFR4",2
"GO:0032092","positive regulation of protein binding","1/210","63/11903",0.675140755357408,0.737313250338441,0.704222181845942,"SPON1",1
"GO:0032147","activation of protein kinase activity","1/210","64/11903",0.680902616960022,0.742642491554843,0.709312243465308,"FGF13",1
"GO:0006397","mRNA processing","2/210","133/11903",0.684097573888773,0.744955985989959,0.711521906858769,"KHDRBS3/RBM24",2
"GO:0006625","protein targeting to peroxisome","1/210","65/11903",0.686562761434927,0.744955985989959,0.711521906858769,"LOC113996048",1
"GO:0007059","chromosome segregation","1/210","65/11903",0.686562761434927,0.744955985989959,0.711521906858769,"SPC25",1
"GO:0007626","locomotory behavior","1/210","65/11903",0.686562761434927,0.744955985989959,0.711521906858769,"PPP1R1B",1
"GO:0001666","response to hypoxia","2/210","134/11903",0.688064878883723,0.745607638296022,0.712144312611777,"P2RX3/TGFB3",2
"GO:0051301","cell division","5/210","328/11903",0.691239537210962,0.745607638296022,0.712144312611777,"FIGN/MAP4/PPP1CC/SPC25/WASL",5
"GO:0017148","negative regulation of translation","1/210","66/11903",0.692122976006532,0.745607638296022,0.712144312611777,"EIF4E",1
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","1/210","66/11903",0.692122976006532,0.745607638296022,0.712144312611777,"TGFB3",1
"GO:0043087","regulation of GTPase activity","1/210","66/11903",0.692122976006532,0.745607638296022,0.712144312611777,"EPHA4",1
"GO:0006281","DNA repair","3/210","201/11903",0.692476452669227,0.745607638296022,0.712144312611777,"EYA2/POLE2/ZBTB1",3
"GO:0006874","cellular calcium ion homeostasis","1/210","67/11903",0.697585016645092,0.749192071447918,0.715567874217039,"SLC24A2",1
"GO:0046330","positive regulation of JNK cascade","1/210","67/11903",0.697585016645092,0.749192071447918,0.715567874217039,"SH3RF3",1
"GO:0000724","double-strand break repair via homologous recombination","1/210","68/11903",0.702950608610665,0.751122350825102,0.717411521478157,"PALB2",1
"GO:0001889","liver development","1/210","68/11903",0.702950608610665,0.751122350825102,0.717411521478157,"PTN",1
"GO:0006464","cellular protein modification process","1/210","68/11903",0.702950608610665,0.751122350825102,0.717411521478157,"LOC113996048",1
"GO:0030307","positive regulation of cell growth","1/210","68/11903",0.702950608610665,0.751122350825102,0.717411521478157,"KDM2B",1
"GO:0045666","positive regulation of neuron differentiation","1/210","69/11903",0.708221446987662,0.755795257748557,0.721874705488058,"LOC113989272",1
"GO:0010468","regulation of gene expression","2/210","140/11903",0.711018719469187,0.75716585228439,0.723183786904955,"DNM1L/LOC113988305",2
"GO:0008284","positive regulation of cell population proliferation","5/210","336/11903",0.711304262656713,0.75716585228439,0.723183786904955,"FGFR4/LGMN/NAMPT/PTN/TGFB3",5
"GO:0032355","response to estradiol","1/210","70/11903",0.713399197210122,0.758437025316822,0.72439790891618,"PTN",1
"GO:0007218","neuropeptide signaling pathway","1/210","72/11903",0.723481949763887,0.767218893830218,0.732785641813085,"GLRB",1
"GO:0030334","regulation of cell migration","1/210","72/11903",0.723481949763887,0.767218893830218,0.732785641813085,"LOC113995760",1
"GO:0008380","RNA splicing","2/210","144/11903",0.72552751570584,0.768420337389078,0.733933163852051,"RBM24/SRRM1",2
"GO:0006486","protein glycosylation","1/210","73/11903",0.728390139312496,0.770483036810454,0.735903288064992,"ST8SIA6",1
"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","2/210","147/11903",0.736002893047706,0.77755889077311,0.742661573384993,"CFLAR/CXXC5",2
"GO:0031647","regulation of protein stability","1/210","75/11903",0.737947904963047,0.778636761878303,0.743691068977402,"USP43",1
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/210","76/11903",0.742600503877298,0.782565236876953,0.747443231621443,"CALCR",1
"GO:0006468","protein phosphorylation","6/210","414/11903",0.743558027685836,0.782594824139343,0.747471490989446,"ACVR2B/CAMK1/CAMK2D/CDK17/CDKL2/MAPKAPK2",6
"GO:0006979","response to oxidative stress","1/210","77/11903",0.747170884716545,0.783459383476128,0.748297248375749,"PTGS1",1
"GO:0042593","glucose homeostasis","1/210","77/11903",0.747170884716545,0.783459383476128,0.748297248375749,"FGFR4",1
"GO:0051091","positive regulation of DNA-binding transcription factor activity","1/210","77/11903",0.747170884716545,0.783459383476128,0.748297248375749,"ESR2",1
"GO:0007283","spermatogenesis","3/210","220/11903",0.749303694823167,0.784718546071029,0.749499898985206,"KDM2B/TXNRD3/WIPF3",3
"GO:0071356","cellular response to tumor necrosis factor","1/210","79/11903",0.756070751181881,0.790821829186514,0.755329263031,"KLF2",1
"GO:0007049","cell cycle","3/210","224/11903",0.760140253937183,0.793382120224948,0.757774646645656,"CAMK1/FIGN/PPP1CC",3
"GO:0006351","transcription, DNA-templated","1/210","80/11903",0.760403053469754,0.793382120224948,0.757774646645656,"PPP1R1B",1
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","2/210","155/11903",0.762290004457713,0.79436656405123,0.758714908032429,"SAR1B/VTI1A",2
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","1/210","82/11903",0.768839253855308,0.800201052838281,0.764287541403234,"CBLB",1
"GO:0007005","mitochondrion organization","1/210","84/11903",0.776979780694623,0.807675278203546,0.771426318974259,"DNM1L",1
"GO:0032869","cellular response to insulin stimulus","1/210","85/11903",0.780942404102198,0.810793470103638,0.77440456451954,"CFLAR",1
"GO:0006511","ubiquitin-dependent protein catabolic process","3/210","233/11903",0.783144948256805,0.812078874916539,0.775632279580243,"CBLB/LOC113996048/USP43",3
"GO:0043312","neutrophil degranulation","5/210","371/11903",0.788250377113791,0.816367549237161,0.779728475580936,"ACTR2/ANXA2/DEGS1/LOC113988305/MMP9",5
"GO:0051260","protein homooligomerization","1/210","88/11903",0.792414715444806,0.819672224084185,0.782884834604723,"ZBTB1",1
"GO:0008150","biological_process","4/210","307/11903",0.794848698738406,0.821181109616856,0.784326000434152,"FXYD6/HSPA12A/MPC1/WSB1",4
"GO:0043410","positive regulation of MAPK cascade","1/210","90/11903",0.799728691135508,0.825210242568747,0.788174303441084,"LOC113989272",1
"GO:0007204","positive regulation of cytosolic calcium ion concentration","1/210","92/11903",0.806786153173126,0.831473611960553,0.794156568993452,"CALCR",1
"GO:0010629","negative regulation of gene expression","2/210","174/11903",0.815809673475165,0.839745409616246,0.80205712332393,"LGMN/XDH",2
"GO:0050790","regulation of catalytic activity","2/210","175/11903",0.818305054648393,0.841285538478567,0.803528130263315,"LOC113988305/PSD",2
"GO:0030336","negative regulation of cell migration","1/210","100/11903",0.83262535826813,0.854964087392397,0.816592777556934,"PTN",1
"GO:0030308","negative regulation of cell growth","1/210","101/11903",0.835603302414846,0.856976833901706,0.818515190774976,"ESR2",1
"GO:0008283","cell population proliferation","1/210","105/11903",0.846996932761846,0.867605130639263,0.828666483070881,"LOC113986421",1
"GO:0007015","actin filament organization","1/210","106/11903",0.849720330297023,0.869337203049931,0.830320819015061,"LOC113995760",1
"GO:0000278","mitotic cell cycle","1/210","108/11903",0.855023229998115,0.87370092191555,0.83448869151579,"TUBB3",1
"GO:0007417","central nervous system development","1/210","110/11903",0.860139866641111,0.877863960862806,0.838464890735322,"VCAN",1
"GO:0007420","brain development","2/210","199/11903",0.869781248101294,0.88662931101851,0.846836846628506,"KCNAB1/STMN1",2
"GO:0006413","translational initiation","1/210","117/11903",0.876673269965599,0.892574236168119,0.852514959910543,"EIF4E",1
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","1/210","120/11903",0.883149263284213,0.898081738750371,0.857775282416907,"CFLAR",1
"GO:0006260","DNA replication","1/210","121/11903",0.885231810573555,0.899113612186892,0.858760844744075,"POLE2",1
